year,country,life_expectancy,gdp_per_capita,population,number_of_child_deaths,income_per_person,continent
1962,Libya,NA,NA,NA,NA,NA,NA
1962,Lithuania,NA,NA,NA,NA,NA,NA
1962,Luxembourg,69.09,27902.52618,320703,189,23322,Europe
1962,Macao SAR China,NA,NA,NA,NA,NA,NA
1962,Madagascar,45.96,712.00406,5352503,50040,2290,Africa
1962,Malawi,40.79,249.89398,3784439,71300,526,Africa
1962,Malaysia,60.74,1454.71008,8692815,29030,3227,Asia
1962,Maldives,NA,NA,NA,NA,NA,NA
1962,Mali,NA,NA,NA,NA,NA,NA
1962,Malta,NA,NA,NA,NA,NA,NA
1962,Marshall Islands,NA,NA,NA,NA,NA,NA
1962,Mauritania,49.11,868.93504,909174,10170,1886,Africa
1962,Mauritius,NA,NA,NA,NA,NA,NA
1962,Mexico,58.87,3930.74831,40649588,243900,6213,Americas
1962,Micronesia (Federated States of),NA,NA,NA,NA,NA,NA
1962,Moldova,NA,NA,NA,NA,NA,NA
1962,Mongolia,NA,NA,NA,NA,NA,NA
1962,Montenegro,NA,NA,NA,NA,NA,NA
1962,Morocco,NA,NA,NA,NA,NA,NA
1962,Mozambique,NA,NA,NA,NA,NA,NA
1962,Myanmar (Burma),42.11,159.18396,21898020,242700,861,Asia
1962,Namibia,NA,NA,NA,NA,NA,NA
1962,Nepal,44.85,268.79011,10384204,132600,971,Asia
1962,Netherlands,73.34,17051.76943,11766726,5152,13738,Europe
1962,New Zealand,NA,NA,NA,NA,NA,NA
1962,Nicaragua,52.25,1723.94582,1886562,16960,4774,Americas
1962,Niger,42.29,666.65821,3588156,66270,1327,Africa
1962,Nigeria,50.5,1301.35336,47029140,720400,3593,Africa
1962,North Macedonia,NA,NA,NA,NA,NA,NA
1962,Norway,73.43,24929.72538,3639210,1422,16682,Europe
1962,Oman,NA,NA,NA,NA,NA,NA
1962,Pakistan,51.09,321.59842,47119361,483800,1311,Asia
1962,Palestinian Territories,NA,NA,NA,NA,NA,NA
1962,Panama,64.29,2420.6097,1202373,4122,4630,Americas
1962,Papua New Guinea,46.03,1231.49711,2094687,14870,1190,Oceania
1962,Paraguay,67.98,1074.59759,2005337,6590,3128,Americas
1962,Peru,43.83,2995.22985,10650667,99970,5896,Americas
1962,Philippines,60.43,1096.75372,28081231,111700,2708,Asia
1962,Poland,NA,NA,NA,NA,NA,NA
1962,Portugal,64.59,4993.18686,8938804,22300,6158,Europe
1962,Puerto Rico,NA,NA,NA,NA,NA,NA
1962,Qatar,NA,NA,NA,NA,NA,NA
1962,Romania,NA,NA,NA,NA,NA,NA
1962,Russia,NA,NA,NA,NA,NA,NA
1962,Rwanda,44.82,339.72343,3050604,30460,673,Africa
1962,Samoa,NA,NA,NA,NA,NA,NA
1962,São Tomé & Príncipe,NA,NA,NA,NA,NA,NA
1962,Saudi Arabia,NA,NA,NA,NA,NA,NA
1962,Senegal,45.97,1052.05546,3386863,47620,2086,Africa
1962,Serbia,NA,NA,NA,NA,NA,NA
1962,Seychelles,62.12,2762.64714,43406,148,5876,Africa
1962,Sierra Leone,39.79,389.07074,2363013,37430,1306,Africa
1962,Singapore,66.76,3693.55871,1741417,2535,5374,Asia
1962,Slovakia,NA,NA,NA,NA,NA,NA
1962,Slovenia,NA,NA,NA,NA,NA,NA
1962,Solomon Islands,NA,NA,NA,NA,NA,NA
1962,South Africa,53.62,4735.47422,18401608,139100,8133,Africa
1962,South Korea,55.14,988.7089,26822585,75770,1154,Asia
1962,Spain,69.39,8884.77481,31165075,32840,7137,Europe
1962,Sri Lanka,60.85,594.16774,10352188,34540,1886,Asia
1962,St. Lucia,NA,NA,NA,NA,NA,NA
1962,St. Vincent & Grenadines,59.91,1847.95744,83206,445,3080,Americas
1962,Sudan,49.31,900.16108,8004121,59590,2317,Africa
1962,Suriname,NA,NA,NA,NA,NA,NA
1962,Sweden,73.23,19786.85153,7579566,2155,16617,Europe
1962,Switzerland,NA,NA,NA,NA,NA,NA
1962,Tajikistan,NA,NA,NA,NA,NA,NA
1962,Tanzania,NA,NA,NA,NA,NA,NA
1962,Thailand,58.73,609.44638,29081034,164300,1635,Asia
1962,Timor-Leste,NA,NA,NA,NA,NA,NA
1962,Togo,45.93,398.17863,1612755,18900,1303,Africa
1962,Tonga,NA,NA,NA,NA,NA,NA
1962,Trinidad & Tobago,64.08,5692.39473,880023,2020,8419,Americas
1962,Tunisia,NA,NA,NA,NA,NA,NA
1962,Turkey,50.75,3230.70183,28832805,283500,5050,Asia
1962,Turkmenistan,NA,NA,NA,NA,NA,NA
1962,Uganda,NA,NA,NA,NA,NA,NA
1962,Ukraine,NA,NA,NA,NA,NA,NA
1962,United Arab Emirates,NA,NA,NA,NA,NA,NA
1962,United Kingdom,70.78,14142.25529,53171326,26370,14006,Europe
1962,United States,70.16,17910.27879,192397741,122200,18965,Americas
1962,Uruguay,68.15,5384.39296,2603887,3557,7734,Americas
1962,Uzbekistan,NA,NA,NA,NA,NA,NA
1962,Vanuatu,NA,NA,NA,NA,NA,NA
1962,Venezuela,62.35,12922.15898,8790589,29260,12524,Americas
1962,Vietnam,NA,NA,NA,NA,NA,NA
1962,Yemen,NA,NA,NA,NA,NA,NA
1962,Zambia,51.55,1400.83957,3240587,29720,2973,Africa
1962,Zimbabwe,54.65,906.90173,3999419,24580,2030,Africa
1963,Afghanistan,NA,NA,NA,NA,NA,NA
1963,Albania,NA,NA,NA,NA,NA,NA
1963,Algeria,53.76,2133.31861,11985136,139300,5594,Africa
1963,Andorra,NA,NA,NA,NA,NA,NA
1963,Angola,NA,NA,NA,NA,NA,NA
1963,Antigua & Barbuda,NA,NA,NA,NA,NA,NA
1963,Argentina,64.32,5290.76622,21621840,30370,8821,Americas
1963,Armenia,NA,NA,NA,NA,NA,NA
1963,Aruba,NA,NA,NA,NA,NA,NA
1963,Australia,71.37,20062.63642,10894270,5451,15350,Oceania
1963,Austria,69.61,14438.35666,7205994,4869,13280,Europe
1963,Azerbaijan,NA,NA,NA,NA,NA,NA
1963,Bahamas,62.86,20609.97087,127333,227,17248,Americas
1963,Bahrain,NA,NA,NA,NA,NA,NA
1963,Bangladesh,45.34,378.55995,52532417,590600,1156,Asia
1963,Barbados,NA,NA,NA,NA,NA,NA
1963,Belarus,NA,NA,NA,NA,NA,NA
1963,Belgium,70.04,14983.04261,9340415,4953,14136,Europe
1963,Belize,62.44,1138.30725,100164,494,2082,Americas
1963,Benin,42.76,519.13066,2542859,32040,1161,Africa
1963,Bhutan,NA,NA,NA,NA,NA,NA
1963,Bolivia,47.51,1412.20202,3913395,43920,2884,Americas
1963,Bosnia & Herzegovina,NA,NA,NA,NA,NA,NA
1963,Botswana,53.25,435.68989,565353,3723,1021,Africa
1963,Brazil,58.35,3671.29025,78854019,526100,4701,Americas
1963,Brunei,NA,NA,NA,NA,NA,NA
1963,Bulgaria,NA,NA,NA,NA,NA,NA
1963,Burkina Faso,40.36,250.11785,5027821,73360,702,Africa
1963,Burundi,43,198.12222,2949926,34530,596,Africa
1963,Cambodia,NA,NA,NA,NA,NA,NA
1963,Cameroon,47.72,970.05506,5520332,63870,1910,Africa
1963,Canada,71.4,19389.15562,19016655,13820,15794,Americas
1963,Cape Verde,NA,NA,NA,NA,NA,NA
1963,Central African Republic,43.05,572.5818,1585763,17180,1350,Africa
1963,Chad,45.66,690.11908,3183551,39680,1473,Africa
1963,Chile,59.51,4127.31888,8247415,38360,6449,Americas
1963,China,50.66,142.02196,692280490,4047000,638,Asia
1963,Colombia,62.73,2310.70247,18033550,91110,3587,Americas
1963,Comoros,NA,NA,NA,NA,NA,NA
1963,Congo - Brazzaville,46.44,1446.47787,1121735,7604,2230,Africa
1963,Congo - Kinshasa,47.43,1094.00646,16461930,202100,2158,Africa
1963,Costa Rica,65.17,2879.02314,1484510,6042,4599,Americas
1963,Côte d’Ivoire,44.92,1367.32366,3996941,55600,2879,Africa
1963,Croatia,NA,NA,NA,NA,NA,NA
1963,Cuba,NA,NA,NA,NA,NA,NA
1963,Cyprus,NA,NA,NA,NA,NA,NA
1963,Czechia,NA,NA,NA,NA,NA,NA
1963,Denmark,72.41,23307.60992,4686279,1905,16958,Europe
1963,Djibouti,NA,NA,NA,NA,NA,NA
1963,Dominica,NA,NA,NA,NA,NA,NA
1963,Dominican Republic,59.5,1462.81596,3638628,23630,2939,Americas
1963,Ecuador,59.61,2271.3713,4953733,33420,4565,Americas
1963,Egypt,49.09,707.92529,29281250,369500,2103,Africa
1963,El Salvador,NA,NA,NA,NA,NA,NA
1963,Equatorial Guinea,NA,NA,NA,NA,NA,NA
1963,Eritrea,NA,NA,NA,NA,NA,NA
1963,Estonia,NA,NA,NA,NA,NA,NA
1963,Eswatini,NA,NA,NA,NA,NA,NA
1963,Ethiopia,NA,NA,NA,NA,NA,NA
1963,Fiji,61.24,1825.16454,436208,1131,3691,Oceania
1963,Finland,68.87,13668.94393,4526746,1937,11936,Europe
1963,France,70.64,14775.05916,47781402,22020,13249,Europe
1963,Gabon,45.34,5537.47976,516265,4511,2156,Africa
1963,Gambia,NA,NA,NA,NA,NA,NA
1963,Georgia,NA,NA,NA,NA,NA,NA
1963,Germany,NA,NA,NA,NA,NA,NA
1963,Ghana,52.31,1078.5676,7303432,67040,2334,Africa
1963,Greece,71.56,8279.94281,8382605,7778,7508,Europe
1963,Grenada,NA,NA,NA,NA,NA,NA
1963,Guatemala,46.24,1584.34957,4595510,41020,3572,Americas
1963,Guinea,NA,NA,NA,NA,NA,NA
1963,Guinea-Bissau,NA,NA,NA,NA,NA,NA
1963,Guyana,59.82,1432.30079,622575,1999,2670,Americas
1963,Haiti,NA,NA,NA,NA,NA,NA
1963,Honduras,52.41,1124.71531,2216707,19780,2534,Americas
1963,Hong Kong SAR China,NA,NA,NA,NA,NA,NA
1963,Hungary,NA,NA,NA,NA,NA,NA
1963,Iceland,NA,NA,NA,NA,NA,NA
1963,India,43.74,324.0562,477527970,4393000,1063,Asia
1963,Indonesia,48.36,670.96322,95055665,814500,1686,Asia
1963,Iran,50.63,3580.69341,23680432,307800,6188,Asia
1963,Iraq,NA,NA,NA,NA,NA,NA
1963,Ireland,NA,NA,NA,NA,NA,NA
1963,Israel,68.14,10542.29879,2355932,2169,8410,Asia
1963,Italy,69.25,12918.96745,50903660,44480,12191,Europe
1963,Jamaica,NA,NA,NA,NA,NA,NA
1963,Japan,70,10886.16411,96389953,50970,6220,Asia
1963,Jordan,NA,NA,NA,NA,NA,NA
1963,Kazakhstan,NA,NA,NA,NA,NA,NA
1963,Kenya,53.16,537.95292,8908422,74290,1874,Africa
1963,Kiribati,NA,NA,NA,NA,NA,NA
1963,Kuwait,NA,NA,NA,NA,NA,NA
1963,Kyrgyzstan,NA,NA,NA,NA,NA,NA
1963,Laos,NA,NA,NA,NA,NA,NA
1963,Latvia,NA,NA,NA,NA,NA,NA
1963,Lebanon,NA,NA,NA,NA,NA,NA
1963,Lesotho,54,316.75881,898647,6913,694,Africa
1963,Liberia,42.63,1265.65695,1196890,17070,1732,Africa
1963,Libya,NA,NA,NA,NA,NA,NA
1963,Lithuania,NA,NA,NA,NA,NA,NA
1963,Luxembourg,69.31,28563.7963,324121,176,23448,Europe
1963,Macao SAR China,NA,NA,NA,NA,NA,NA
1963,Madagascar,46.55,688.1817,5486319,48640,2224,Africa
1963,Malawi,41.03,240.83796,3872118,72970,505,Africa
1963,Malaysia,61.28,1512.52828,8974084,28530,3298,Asia
1963,Maldives,NA,NA,NA,NA,NA,NA
1963,Mali,NA,NA,NA,NA,NA,NA
1963,Malta,NA,NA,NA,NA,NA,NA
1963,Marshall Islands,NA,NA,NA,NA,NA,NA
1963,Mauritania,49.85,827.27338,936016,10060,1755,Africa
1963,Mauritius,NA,NA,NA,NA,NA,NA
1963,Mexico,59.35,4118.67537,41939880,230100,6520,Americas
1963,Micronesia (Federated States of),NA,NA,NA,NA,NA,NA
1963,Moldova,NA,NA,NA,NA,NA,NA
1963,Mongolia,NA,NA,NA,NA,NA,NA
1963,Montenegro,NA,NA,NA,NA,NA,NA
1963,Morocco,NA,NA,NA,NA,NA,NA
1963,Mozambique,NA,NA,NA,NA,NA,NA
1963,Myanmar (Burma),42.9,176.61194,22371902,234300,862,Asia
1963,Namibia,NA,NA,NA,NA,NA,NA
1963,Nepal,45.37,269.52191,10552267,133700,977,Asia
1963,Netherlands,73.46,17433.15465,11928361,4993,14026,Europe
1963,New Zealand,NA,NA,NA,NA,NA,NA
1963,Nicaragua,53,1839.74795,1943590,17030,5121,Americas
1963,Niger,42.44,708.6353,3693866,67730,1430,Africa
1963,Nigeria,51.19,1383.48257,48032246,730200,3797,Africa
1963,North Macedonia,NA,NA,NA,NA,NA,NA
1963,Norway,73.06,25678.42968,3667113,1356,17229,Europe
1963,Oman,NA,NA,NA,NA,NA,NA
1963,Pakistan,51.99,340.93167,48309315,471200,1358,Asia
1963,Palestinian Territories,NA,NA,NA,NA,NA,NA
1963,Panama,64.81,2549.99716,1238823,4099,4927,Americas
1963,Papua New Guinea,46.93,1254.92078,2139303,14730,1215,Oceania
1963,Paraguay,68.21,1095.93344,2058915,6735,3130,Americas
1963,Peru,44.23,3036.24848,10961540,99410,5969,Americas
1963,Philippines,60.76,1136.33241,29016771,113000,2814,Asia
1963,Poland,NA,NA,NA,NA,NA,NA
1963,Portugal,65.22,5265.18038,8947428,21100,6480,Europe
1963,Puerto Rico,NA,NA,NA,NA,NA,NA
1963,Qatar,NA,NA,NA,NA,NA,NA
1963,Romania,NA,NA,NA,NA,NA,NA
1963,Russia,NA,NA,NA,NA,NA,NA
1963,Rwanda,45.13,301.19071,3102972,30100,592,Africa
1963,Samoa,NA,NA,NA,NA,NA,NA
1963,São Tomé & Príncipe,NA,NA,NA,NA,NA,NA
1963,Saudi Arabia,NA,NA,NA,NA,NA,NA
1963,Senegal,46.08,1042.46641,3481745,49000,2116,Africa
1963,Serbia,NA,NA,NA,NA,NA,NA
1963,Seychelles,62.63,2966.28182,44511,154,6267,Africa
1963,Sierra Leone,40.17,389.84348,2398414,37000,1301,Africa
1963,Singapore,67.03,3960.96806,1789338,2270,5724,Asia
1963,Slovakia,NA,NA,NA,NA,NA,NA
1963,Slovenia,NA,NA,NA,NA,NA,NA
1963,Solomon Islands,NA,NA,NA,NA,NA,NA
1963,South Africa,54.06,4950.75772,18899275,137200,8453,Africa
1963,South Korea,55.91,1049.92561,27528214,74320,1274,Asia
1963,Spain,69.55,9652.37431,31524385,30400,7818,Europe
1963,Sri Lanka,61.29,595.02032,10597520,32440,1877,Asia
1963,St. Lucia,NA,NA,NA,NA,NA,NA
1963,St. Vincent & Grenadines,60.85,1712.39905,84167,421,2848,Americas
1963,Sudan,49.73,850.99319,8248812,60470,2194,Africa
1963,Suriname,NA,NA,NA,NA,NA,NA
1963,Sweden,73.42,20723.93784,7631457,2070,17239,Europe
1963,Switzerland,NA,NA,NA,NA,NA,NA
1963,Tajikistan,NA,NA,NA,NA,NA,NA
1963,Tanzania,NA,NA,NA,NA,NA,NA
1963,Thailand,59.24,638.74066,29967041,162100,1712,Asia
1963,Timor-Leste,NA,NA,NA,NA,NA,NA
1963,Togo,46.68,413.2159,1631764,18740,1331,Africa
1963,Tonga,NA,NA,NA,NA,NA,NA
1963,Trinidad & Tobago,64.5,5926.93352,892569,1980,8691,Americas
1963,Tunisia,NA,NA,NA,NA,NA,NA
1963,Turkey,51.61,3440.25941,29531342,280700,5408,Asia
1963,Turkmenistan,NA,NA,NA,NA,NA,NA
1963,Uganda,NA,NA,NA,NA,NA,NA
1963,Ukraine,NA,NA,NA,NA,NA,NA
1963,United Arab Emirates,NA,NA,NA,NA,NA,NA
1963,United Kingdom,70.69,14592.14466,53562805,25910,14509,Europe
1963,United States,69.99,18431.1584,195016211,116000,19497,Americas
1963,Uruguay,68.3,5329.62514,2635129,3484,7627,Americas
1963,Uzbekistan,NA,NA,NA,NA,NA,NA
1963,Vanuatu,NA,NA,NA,NA,NA,NA
1963,Venezuela,62.97,12926.62649,9130349,29760,12421,Americas
1963,Vietnam,NA,NA,NA,NA,NA,NA
1963,Yemen,NA,NA,NA,NA,NA,NA
1963,Zambia,52.02,1401.46217,3345145,30120,2971,Africa
1963,Zimbabwe,55.04,932.44493,4132756,25060,2002,Africa
1964,Afghanistan,NA,NA,NA,NA,NA,NA
1964,Albania,NA,NA,NA,NA,NA,NA
1964,Algeria,54.32,2200.81388,12295970,145600,5738,Africa
1964,Andorra,NA,NA,NA,NA,NA,NA
1964,Angola,NA,NA,NA,NA,NA,NA
1964,Antigua & Barbuda,NA,NA,NA,NA,NA,NA
1964,Argentina,64.38,5738.59769,21953929,28790,9586,Americas
1964,Armenia,NA,NA,NA,NA,NA,NA
1964,Aruba,NA,NA,NA,NA,NA,NA
1964,Australia,71.03,21045.68269,11115211,5319,16090,Oceania
1964,Austria,70.1,15220.81972,7256091,4577,13975,Europe
1964,Azerbaijan,NA,NA,NA,NA,NA,NA
1964,Bahamas,63.17,21690.11607,133698,201,18161,Americas
1964,Bahrain,NA,NA,NA,NA,NA,NA
1964,Bangladesh,45.79,407.63312,54129100,590700,1146,Asia
1964,Barbados,NA,NA,NA,NA,NA,NA
1964,Belarus,NA,NA,NA,NA,NA,NA
1964,Belgium,70.71,15874.40469,9394292,4649,14965,Europe
1964,Belize,63.04,1161.53393,103069,500,2114,Americas
1964,Benin,43.34,544.42776,2585965,32250,1214,Africa
1964,Bhutan,NA,NA,NA,NA,NA,NA
1964,Bolivia,47.89,1451.18602,3990857,44040,2954,Americas
1964,Bosnia & Herzegovina,NA,NA,NA,NA,NA,NA
1964,Botswana,53.62,453.07897,580799,3748,1041,Africa
1964,Brazil,58.83,3690.91512,81168654,526300,4711,Americas
1964,Brunei,NA,NA,NA,NA,NA,NA
1964,Bulgaria,NA,NA,NA,NA,NA,NA
1964,Burkina Faso,40.94,252.26183,5098890,73410,711,Africa
1964,Burundi,43.32,206.28944,3010859,32900,616,Africa
1964,Cambodia,NA,NA,NA,NA,NA,NA
1964,Cameroon,48.26,982.05225,5646316,64780,1948,Africa
1964,Canada,71.79,20301.65991,19359165,12970,16509,Americas
1964,Cape Verde,NA,NA,NA,NA,NA,NA
1964,Central African Republic,43.64,573.37381,1616516,17090,1343,Africa
1964,Chad,46.05,659.74431,3246505,40160,1409,Africa
1964,Chile,60.01,4140.7725,8430838,36210,6445,Americas
1964,China,52.03,163.99133,706460953,3696000,715,Asia
1964,Colombia,63.26,2390.56277,18581974,91760,3683,Americas
1964,Comoros,NA,NA,NA,NA,NA,NA
1964,Congo - Brazzaville,46.89,1461.71235,1152412,7660,2247,Africa
1964,Congo - Kinshasa,47.76,1039.40291,16903923,206500,2119,Africa
1964,Costa Rica,65.75,2895.99729,1537041,5874,4673,Americas
1964,Côte d’Ivoire,45.7,1545.87327,4157965,56320,3286,Africa
1964,Croatia,NA,NA,NA,NA,NA,NA
1964,Cuba,NA,NA,NA,NA,NA,NA
1964,Cyprus,NA,NA,NA,NA,NA,NA
1964,Czechia,NA,NA,NA,NA,NA,NA
1964,Denmark,72.49,25265.47696,4723629,1826,18412,Europe
1964,Djibouti,NA,NA,NA,NA,NA,NA
1964,Dominica,NA,NA,NA,NA,NA,NA
1964,Dominican Republic,60.32,1512.18182,3757956,23580,3040,Americas
1964,Ecuador,60.19,2378.82512,5099468,33710,4759,Americas
1964,Egypt,49.55,745.45802,30071102,354900,2414,Africa
1964,El Salvador,NA,NA,NA,NA,NA,NA
1964,Equatorial Guinea,NA,NA,NA,NA,NA,NA
1964,Eritrea,NA,NA,NA,NA,NA,NA
1964,Estonia,NA,NA,NA,NA,NA,NA
1964,Eswatini,NA,NA,NA,NA,NA,NA
1964,Ethiopia,NA,NA,NA,NA,NA,NA
1964,Fiji,61.73,1853.66169,450450,1083,3752,Oceania
1964,Finland,69.07,14305.21315,4550239,1770,12473,Europe
1964,France,71.6,15532.63473,48402837,20920,13984,Europe
1964,Gabon,46.12,5706.51546,523789,4487,2467,Africa
1964,Gambia,NA,NA,NA,NA,NA,NA
1964,Georgia,NA,NA,NA,NA,NA,NA
1964,Germany,NA,NA,NA,NA,NA,NA
1964,Ghana,52.79,1071.60516,7513289,68090,2322,Africa
1964,Greece,71.83,8931.28391,8416193,7172,8097,Europe
1964,Grenada,NA,NA,NA,NA,NA,NA
1964,Guatemala,46.82,1610.43297,4730540,41320,3629,Americas
1964,Guinea,NA,NA,NA,NA,NA,NA
1964,Guinea-Bissau,NA,NA,NA,NA,NA,NA
1964,Guyana,59.96,1556.82959,637845,2018,2905,Americas
1964,Haiti,NA,NA,NA,NA,NA,NA
1964,Honduras,53.15,1152.70101,2280045,19720,2567,Americas
1964,Hong Kong SAR China,NA,NA,NA,NA,NA,NA
1964,Hungary,NA,NA,NA,NA,NA,NA
1964,Iceland,NA,NA,NA,NA,NA,NA
1964,India,44.51,341.09602,487484535,4447000,1117,Asia
1964,Indonesia,49.17,676.27396,97638029,803800,1713,Asia
1964,Iran,51.27,3808.94361,24308085,305400,6473,Asia
1964,Iraq,NA,NA,NA,NA,NA,NA
1964,Ireland,NA,NA,NA,NA,NA,NA
1964,Israel,68.4,10937.69164,2443298,2160,8900,Asia
1964,Italy,70.3,13171.60209,51322645,42460,12444,Europe
1964,Jamaica,NA,NA,NA,NA,NA,NA
1964,Japan,70.47,12031.29505,97379848,47120,6870,Asia
1964,Jordan,NA,NA,NA,NA,NA,NA
1964,Kazakhstan,NA,NA,NA,NA,NA,NA
1964,Kenya,53.86,546.75419,9200157,74480,1924,Africa
1964,Kiribati,NA,NA,NA,NA,NA,NA
1964,Kuwait,NA,NA,NA,NA,NA,NA
1964,Kyrgyzstan,NA,NA,NA,NA,NA,NA
1964,Laos,NA,NA,NA,NA,NA,NA
1964,Latvia,NA,NA,NA,NA,NA,NA
1964,Lebanon,NA,NA,NA,NA,NA,NA
1964,Lesotho,54.35,336.46442,915822,7018,738,Africa
1964,Liberia,43.2,1301.02058,1224344,17420,1772,Africa
1964,Libya,NA,NA,NA,NA,NA,NA
1964,Lithuania,NA,NA,NA,NA,NA,NA
1964,Luxembourg,69.5,30467.45251,327366,152,25434,Europe
1964,Macao SAR China,NA,NA,NA,NA,NA,NA
1964,Madagascar,47.15,697.79167,5625164,47320,2267,Africa
1964,Malawi,41.28,241.55146,3963417,71240,483,Africa
1964,Malaysia,61.8,1545.38739,9253963,27790,3421,Asia
1964,Maldives,NA,NA,NA,NA,NA,NA
1964,Mali,NA,NA,NA,NA,NA,NA
1964,Malta,NA,NA,NA,NA,NA,NA
1964,Marshall Islands,NA,NA,NA,NA,NA,NA
1964,Mauritania,50.57,1025.95706,963747,9941,2257,Africa
1964,Mauritius,NA,NA,NA,NA,NA,NA
1964,Mexico,59.78,4467.93353,43264272,233600,7083,Americas
1964,Micronesia (Federated States of),NA,NA,NA,NA,NA,NA
1964,Moldova,NA,NA,NA,NA,NA,NA
1964,Mongolia,NA,NA,NA,NA,NA,NA
1964,Montenegro,NA,NA,NA,NA,NA,NA
1964,Morocco,NA,NA,NA,NA,NA,NA
1964,Mozambique,NA,NA,NA,NA,NA,NA
1964,Myanmar (Burma),43.8,162.59865,22867741,226300,853,Asia
1964,Namibia,NA,NA,NA,NA,NA,NA
1964,Nepal,45.89,285.07074,10728197,134800,981,Asia
1964,Netherlands,73.84,18624.89699,12089385,4785,15070,Europe
1964,New Zealand,NA,NA,NA,NA,NA,NA
1964,Nicaragua,53.76,1984.40669,2002119,17150,5535,Americas
1964,Niger,42.59,689.26691,3802640,69120,1407,Africa
1964,Nigeria,51.86,1421.37894,49066059,718600,3812,Africa
1964,North Macedonia,NA,NA,NA,NA,NA,NA
1964,Norway,73.56,26761.90372,3695408,1291,17992,Europe
1964,Oman,NA,NA,NA,NA,NA,NA
1964,Pakistan,52.85,357.54282,49551904,460000,1424,Asia
1964,Palestinian Territories,NA,NA,NA,NA,NA,NA
1964,Panama,65.32,2584.86872,1276276,4078,4997,Americas
1964,Papua New Guinea,47.91,1333.15877,2186340,14620,1294,Oceania
1964,Paraguay,68.41,1112.28945,2114095,6880,3180,Americas
1964,Peru,44.6,3143.44213,11281015,98540,6179,Americas
1964,Philippines,61.08,1138.38406,29962876,114600,2825,Asia
1964,Poland,NA,NA,NA,NA,NA,NA
1964,Portugal,65.45,5594.34889,8940092,19650,6877,Europe
1964,Puerto Rico,NA,NA,NA,NA,NA,NA
1964,Qatar,NA,NA,NA,NA,NA,NA
1964,Romania,NA,NA,NA,NA,NA,NA
1964,Russia,NA,NA,NA,NA,NA,NA
1964,Rwanda,45.42,258.74815,3161724,30060,509,Africa
1964,Samoa,NA,NA,NA,NA,NA,NA
1964,São Tomé & Príncipe,NA,NA,NA,NA,NA,NA
1964,Saudi Arabia,NA,NA,NA,NA,NA,NA
1964,Senegal,46.13,1053.14099,3580312,50440,2108,Africa
1964,Serbia,NA,NA,NA,NA,NA,NA
1964,Seychelles,63.06,3064.13408,45649,158,6346,Africa
1964,Sierra Leone,40.6,409.62213,2435204,36580,1288,Africa
1964,Singapore,67.25,3718.64583,1834493,2044,5615,Asia
1964,Slovakia,NA,NA,NA,NA,NA,NA
1964,Slovenia,NA,NA,NA,NA,NA,NA
1964,Solomon Islands,NA,NA,NA,NA,NA,NA
1964,South Africa,54.51,5202.43015,19412975,135100,8740,Africa
1964,South Korea,56.7,1119.57414,28220780,72510,1347,Asia
1964,Spain,70.27,10064.26481,31885404,28320,8524,Europe
1964,Sri Lanka,61.77,603.87852,10849979,30640,1920,Asia
1964,St. Lucia,NA,NA,NA,NA,NA,NA
1964,St. Vincent & Grenadines,61.67,1756.41625,85069,398,2916,Americas
1964,Sudan,50.14,818.46305,8503994,61410,2118,Africa
1964,Suriname,NA,NA,NA,NA,NA,NA
1964,Sweden,73.59,21972.8347,7686730,1972,18446,Europe
1964,Switzerland,NA,NA,NA,NA,NA,NA
1964,Tajikistan,NA,NA,NA,NA,NA,NA
1964,Tanzania,NA,NA,NA,NA,NA,NA
1964,Thailand,59.7,662.17027,30881332,159900,1772,Asia
1964,Timor-Leste,NA,NA,NA,NA,NA,NA
1964,Togo,47.43,463.63622,1662073,18800,1483,Africa
1964,Tonga,NA,NA,NA,NA,NA,NA
1964,Trinidad & Tobago,64.79,6303.57932,903275,1912,8805,Americas
1964,Tunisia,NA,NA,NA,NA,NA,NA
1964,Turkey,52.44,3542.54761,30244232,277800,5526,Asia
1964,Turkmenistan,NA,NA,NA,NA,NA,NA
1964,Uganda,NA,NA,NA,NA,NA,NA
1964,Ukraine,NA,NA,NA,NA,NA,NA
1964,United Arab Emirates,NA,NA,NA,NA,NA,NA
1964,United Kingdom,71.47,15227.99427,53945019,25150,15192,Europe
1964,United States,70.27,19231.17186,197491844,109600,20337,Americas
1964,Uruguay,68.41,5397.71013,2665390,3415,7644,Americas
1964,Uzbekistan,NA,NA,NA,NA,NA,NA
1964,Vanuatu,NA,NA,NA,NA,NA,NA
1964,Venezuela,63.57,13840.91281,9476252,30080,13736,Americas
1964,Vietnam,NA,NA,NA,NA,NA,NA
1964,Yemen,NA,NA,NA,NA,NA,NA
1964,Zambia,52.46,1523.54145,3452942,30620,3164,Africa
1964,Zimbabwe,55.42,892.52051,4269863,25480,2006,Africa
1965,Afghanistan,NA,NA,NA,NA,NA,NA
1965,Albania,NA,NA,NA,NA,NA,NA
1965,Algeria,54.89,2276.147,12626952,151300,5964,Africa
1965,Andorra,NA,NA,NA,NA,NA,NA
1965,Angola,NA,NA,NA,NA,NA,NA
1965,Antigua & Barbuda,NA,NA,NA,NA,NA,NA
1965,Argentina,64.46,6251.32182,22283390,29040,10314,Americas
1965,Armenia,NA,NA,NA,NA,NA,NA
1965,Aruba,NA,NA,NA,NA,NA,NA
